antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"16 GB, Processing & Multitasking, Windows 10 Home",Intel,0.10805084745762712,0.7129237288135594,0.06991525423728813,0.6470588235294117,0.9076129708941525,1.0,-0.007116758833668496,0.8133827683615816,-0.10243240624091496,0.09308885754583919,-0.22943347080529675,0.37256358709902976
"Intel, Processing & Multitasking, Windows 11 Home",DDR4,0.21822033898305085,0.871822033898305,0.17266949152542374,0.7912621359223302,0.9075959371940215,1.0,-0.017579808244757245,0.6140618841150971,-0.11522506619593995,0.18822170900692842,-0.6285003610687622,0.49465901449822464
"8 GB, Gaming","DDR4, Intel",0.09322033898305085,0.614406779661017,0.05190677966101695,0.5568181818181818,0.9062695924764889,1.0,-0.005368428612467682,0.8700564971751411,-0.10237972949837358,0.0791599353796446,-0.14935064935064957,0.3206504702194357
"Core i5, Intel, Windows 11 Home",DDR4,0.1059322033898305,0.871822033898305,0.0836864406779661,0.79,0.9061482381530985,1.0,-0.00866758833668485,0.6103712671509285,-0.10381720430107517,0.09360189573459715,-0.6383471074380157,0.44299513973268534
"Core i5, Windows 11 Home",DDR4,0.1059322033898305,0.871822033898305,0.0836864406779661,0.79,0.9061482381530985,1.0,-0.00866758833668485,0.6103712671509285,-0.10381720430107517,0.09360189573459715,-0.6383471074380157,0.44299513973268534
"Intel, Windows 11 Home","DDR4, Processing & Multitasking",0.2828389830508475,0.6747881355932204,0.17266949152542374,0.6104868913857677,0.9047089881760827,1.0,-0.01818689852054009,0.8349189211212514,-0.12805986188150897,0.21997300944669365,-0.1977210896802453,0.4331869307792261
"DDR4, Laptop","Intel, Processing & Multitasking",0.13347457627118645,0.5709745762711864,0.06885593220338983,0.5158730158730158,0.9034955973731483,1.0,-0.007354657426027006,0.886183662128369,-0.10973812872547052,0.10833333333333334,-0.12843425436018036,0.31823335394763963
"Gaming Laptop, Processing & Multitasking",Intel,0.10699152542372882,0.7129237288135594,0.06885593220338983,0.6435643564356435,0.9027113706913037,1.0,-0.007420865053145653,0.8054084274952915,-0.10768955184992189,0.09167842031029619,-0.24160607942713141,0.3700734115016256
"16 GB, Windows 11 Home",Intel,0.13665254237288135,0.7129237288135594,0.08792372881355932,0.6434108527131783,0.9024960549201193,1.0,-0.009499111246768166,0.8050617170228445,-0.11122060176060959,0.11543810848400556,-0.24214079350095835,0.3833696165497541
"Intel, Processing & Multitasking, Thin and Light Laptop, Windows 11 Home",DDR4,0.15360169491525424,0.871822033898305,0.12076271186440678,0.786206896551724,0.9017974609293166,1.0,-0.013150630206837113,0.5995420995079278,-0.11399251009192159,0.13348946135831383,-0.6679395839270449,0.4623622575103699
"16 GB, Core i5, Processing & Multitasking",DDR4,0.0836864406779661,0.871822033898305,0.06567796610169492,0.7848101265822786,0.9001953335281543,1.0,-0.007281716819879339,0.5956505483549356,-0.10793592707796196,0.07380952380952382,-0.678836698399413,0.4300721349800822
"16 GB, Core i5, Intel, Processing & Multitasking",DDR4,0.0836864406779661,0.871822033898305,0.06567796610169492,0.7848101265822786,0.9001953335281543,1.0,-0.007281716819879339,0.5956505483549356,-0.10793592707796196,0.07380952380952382,-0.678836698399413,0.4300721349800822
"16 GB, Gaming Laptop","DDR4, Intel",0.125,0.614406779661017,0.06885593220338983,0.5508474576271186,0.8965517241379309,1.0,-0.007944915254237295,0.8584905660377358,-0.11650485436893213,0.10268562401263821,-0.16483516483516497,0.33145821157218
"AMD, DDR4, Windows 11 Home",Processing & Multitasking,0.09322033898305085,0.7870762711864406,0.06567796610169492,0.7045454545454546,0.8951425425180474,1.0,-0.007693550703820731,0.7206649282920472,-0.11440395140835657,0.08062418725617687,-0.38760741745816324,0.3939954728985685
"DDR4, Gaming, Processing & Multitasking",8 GB,0.09957627118644068,0.5720338983050848,0.05084745762711865,0.5106382978723405,0.8926713947990544,1.0,-0.006113544958345304,0.8745394252026529,-0.11779968863518424,0.08191126279863481,-0.14345902675373912,0.2997635933806147
Laptop,Processing & Multitasking,0.13877118644067796,0.7870762711864406,0.09745762711864407,0.7022900763358779,0.8922770283459877,1.0,-0.011765880853203084,0.7152053455019559,-0.1229464945298482,0.11764705882352941,-0.3981998404921949,0.4130562090966065
"AMD, Windows 11 Home",8 GB,0.1038135593220339,0.5720338983050848,0.05296610169491525,0.5102040816326531,0.891912320483749,1.0,-0.006418773340993972,0.8737641242937852,-0.11911703456892969,0.08503401360544216,-0.1444736310365731,0.3013983371126228
"Gaming, Gaming Laptop, Processing & Multitasking",Intel,0.09004237288135593,0.7129237288135594,0.057203389830508475,0.6352941176470589,0.8911109168778953,1.0,-0.006989954395288711,0.7871446145434664,-0.11838829231207831,0.07670454545454544,-0.2704145864988061,0.3577659295516127
"DDR4, Gaming, Gaming Laptop, Processing & Multitasking",Intel,0.09004237288135593,0.7129237288135594,0.057203389830508475,0.6352941176470589,0.8911109168778953,1.0,-0.006989954395288711,0.7871446145434664,-0.11838829231207831,0.07670454545454544,-0.2704145864988061,0.3577659295516127
"Core i7, DDR4",Processing & Multitasking,0.0815677966101695,0.7870762711864406,0.057203389830508475,0.7012987012987013,0.8910174616769503,1.0,-0.006996687374317731,0.7128316138540901,-0.11752398544851385,0.07049608355091384,-0.4028558506170443,0.38698851619443814
"Core i7, DDR4, Intel",Processing & Multitasking,0.0815677966101695,0.7870762711864406,0.057203389830508475,0.7012987012987013,0.8910174616769503,1.0,-0.006996687374317731,0.7128316138540901,-0.11752398544851385,0.07049608355091384,-0.4028558506170443,0.38698851619443814
"16 GB, DDR4",Intel,0.23516949152542374,0.7129237288135594,0.149364406779661,0.6351351351351351,0.8908879161479457,1.0,-0.01829350402183283,0.7868016321406149,-0.13803088803088817,0.18700265251989387,-0.2709683853595296,0.4223223966908959
"DDR4, Gaming, Gaming Laptop, Windows 10 Home",8 GB,0.1271186440677966,0.5720338983050848,0.0646186440677966,0.5083333333333333,0.8886419753086419,1.0,-0.008097529445561621,0.870439528871014,-0.12553931802366042,0.10183639398998329,-0.148844884488449,0.3106481481481481
"Gaming, Gaming Laptop, Windows 10 Home",8 GB,0.1271186440677966,0.5720338983050848,0.0646186440677966,0.5083333333333333,0.8886419753086419,1.0,-0.008097529445561621,0.870439528871014,-0.12553931802366042,0.10183639398998329,-0.148844884488449,0.3106481481481481
2 in 1 Laptop,DDR4,0.06567796610169492,0.871822033898305,0.05084745762711865,0.7741935483870968,0.8880178732410928,1.0,-0.006412040361964952,0.5676452784503634,-0.11891779396462017,0.05734767025089606,-0.7616635563849635,0.41625837808176225
"DDR4, Laptop",Processing & Multitasking,0.13347457627118645,0.7870762711864406,0.09322033898305085,0.6984126984126984,0.8873507231515307,1.0,-0.011834332806664752,0.7060102586975915,-0.12778383618078276,0.11267605633802817,-0.4164100134249387,0.4084257300946399
"16 GB, Intel, Processing & Multitasking, Windows 10 Home",DDR4,0.06991525423728813,0.871822033898305,0.05402542372881356,0.7727272727272728,0.8863360212084394,1.0,-0.006928235420856063,0.563983050847458,-0.1211728685821948,0.06085918854415275,-0.7731029301277221,0.4173478404948636
"16 GB, DDR4, Processing & Multitasking, Windows 10 Home",Intel,0.0858050847457627,0.7129237288135594,0.05402542372881356,0.6296296296296297,0.8831654834626602,1.0,-0.007147057239299051,0.7751059322033897,-0.12641419554602834,0.0725462304409673,-0.2901462347956814,0.35270485939133783
"16 GB, Windows 11 Home","Intel, Processing & Multitasking",0.13665254237288135,0.5709745762711864,0.06885593220338983,0.5038759689922481,0.8824840718528426,1.0,-0.009169195274346453,0.8647543697033899,-0.13363098158505873,0.1077943615257048,-0.15639774141066123,0.31223483050725576
"16 GB, Windows 10 Home","Intel, Processing & Multitasking",0.13877118644067796,0.5709745762711864,0.06991525423728813,0.5038167938931297,0.8823804330892662,1.0,-0.009319565139327773,0.8646512385919165,-0.1340315995029291,0.10927152317880795,-0.15653567053058154,0.31313288674248324
"AMD, Windows 11 Home",Processing & Multitasking,0.1038135593220339,0.7870762711864406,0.07203389830508475,0.6938775510204082,0.8815887054687286,1.0,-0.009675290864694042,0.6955508474576273,-0.13034013605442163,0.08796895213454077,-0.4377094121230579,0.39269920619661053
16 GB,DDR4,0.3061440677966102,0.871822033898305,0.23516949152542374,0.7681660899653979,0.8811042392798732,1.0,-0.03173365232691752,0.5528870478117888,-0.16281399512922506,0.24943820224719104,-0.8086876948154073,0.5189554629656881
"DDR4, Gaming, Windows 10 Home",8 GB,0.13241525423728814,0.5720338983050848,0.06673728813559322,0.504,0.8810666666666667,1.0,-0.00900872594082161,0.8628348824494259,-0.13464150943396236,0.10465116279069767,-0.15897029702970306,0.31033333333333335
"8 GB, DDR4, Laptop",Processing & Multitasking,0.0826271186440678,0.7870762711864406,0.057203389830508475,0.6923076923076923,0.8795941608862201,1.0,-0.00783045461074404,0.6920021186440679,-0.12984258122139108,0.07040417209908735,-0.4450822809031762,0.3824930116989336
"16 GB, DDR4","Intel, Processing & Multitasking",0.23516949152542374,0.5709745762711864,0.11758474576271187,0.5,0.87569573283859,1.0,-0.016691055012927322,0.8580508474576272,-0.15654205607476637,0.17076923076923076,-0.16543209876543205,0.3529684601113173
"Gaming Laptop, Windows 10 Home","DDR4, Processing & Multitasking",0.13453389830508475,0.6747881355932204,0.07944915254237288,0.5905511811023622,0.8751653296085241,1.0,-0.011332725869003163,0.794267438070404,-0.14149410149354108,0.10885341074020317,-0.25902177537254123,0.35414529227802566
"Gaming, Windows 10 Home","DDR4, Intel",0.1419491525423729,0.614406779661017,0.07627118644067797,0.5373134328358209,0.8745239320638188,1.0,-0.010943335248491823,0.8333788955713504,-0.14326007756493137,0.11214953271028037,-0.1999343939642448,0.33072568193515184
"Core i5, Processing & Multitasking, Windows 11 Home",DDR4,0.08898305084745763,0.871822033898305,0.06779661016949153,0.7619047619047619,0.8739223514436151,1.0,-0.009780774202815284,0.5383474576271188,-0.13670870192609327,0.07591933570581258,-0.8575364029909481,0.4198345194699994
"Core i5, Intel, Processing & Multitasking, Windows 11 Home",DDR4,0.08898305084745763,0.871822033898305,0.06779661016949153,0.7619047619047619,0.8739223514436151,1.0,-0.009780774202815284,0.5383474576271188,-0.13670870192609327,0.07591933570581258,-0.8575364029909481,0.4198345194699994
"8 GB, Laptop",Processing & Multitasking,0.0847457627118644,0.7870762711864406,0.05826271186440678,0.6875,0.8734858681022881,1.0,-0.008438667049698353,0.68135593220339,-0.13662790697674407,0.07161458333333333,-0.46766169154228826,0.3807621130551817
"16 GB, Gaming, Gaming Laptop","DDR4, Intel",0.11122881355932203,0.614406779661017,0.059322033898305086,0.5333333333333333,0.8680459770114942,1.0,-0.009017703246193616,0.8262711864406779,-0.1460559796437658,0.0890302066772655,-0.21025641025641037,0.31494252873563217
"Core i5, Intel, Thin and Light Laptop, Windows 11 Home",DDR4,0.07838983050847458,0.871822033898305,0.059322033898305086,0.7567567567567568,0.8680174706906179,1.0,-0.009019947572536623,0.5269538606403016,-0.14161880263575172,0.06658739595719382,-0.8976993522448058,0.41240024958129456
"Core i5, Thin and Light Laptop, Windows 11 Home",DDR4,0.07838983050847458,0.871822033898305,0.059322033898305086,0.7567567567567568,0.8680174706906179,1.0,-0.009019947572536623,0.5269538606403016,-0.14161880263575172,0.06658739595719382,-0.8976993522448058,0.41240024958129456
"16 GB, Windows 10 Home",Intel,0.13877118644067796,0.7129237288135594,0.0858050847457627,0.6183206106870229,0.8673026099384096,1.0,-0.013128186943407075,0.7521398305084745,-0.15085362079636896,0.11203319502074686,-0.32954001295738156,0.3693386114356363
"16 GB, Intel, Thin and Light Laptop","DDR4, Processing & Multitasking",0.09427966101694915,0.6747881355932204,0.05508474576271186,0.5842696629213483,0.8658564549415271,1.0,-0.00853405091927608,0.7822663765460375,-0.14606741573033724,0.07715133531157269,-0.27833693225487705,0.3329511579912864
"16 GB, Intel","DDR4, Processing & Multitasking",0.20233050847457626,0.6747881355932204,0.11758474576271187,0.5811518324607331,0.861235996613708,1.0,-0.01894548082447571,0.7764433262711866,-0.16804690143929274,0.15481171548117156,-0.2879240070262801,0.37770307478609655
"16 GB, DDR4, Gaming Laptop",Intel,0.11228813559322035,0.7129237288135594,0.06885593220338983,0.6132075471698113,0.8601306456586951,1.0,-0.011196944125251379,0.7421971889210416,-0.15482249255213523,0.09103641456582631,-0.34735083199888633,0.3548950068687095
"16 GB, Gaming Laptop",Intel,0.125,0.7129237288135594,0.07627118644067797,0.6101694915254238,0.8558692421991084,1.0,-0.01284427966101695,0.7364130434782609,-0.16139767054908485,0.10013908205841447,-0.35793357933579345,0.35857657340015614
"Intel, Windows 10",Processing & Multitasking,0.07733050847457627,0.7870762711864406,0.05190677966101695,0.6712328767123288,0.8528180829292576,1.0,-0.008958228598103989,0.6476430084745765,-0.1575737238956219,0.06388526727509779,-0.5440605193212018,0.3685908663507808
"Gaming, Gaming Laptop, Windows 10 Home","DDR4, Processing & Multitasking",0.1271186440677966,0.6747881355932204,0.07309322033898305,0.5750000000000001,0.8521193092621665,1.0,-0.012684932490663603,0.7652043868394816,-0.1658450704225352,0.1002906976744186,-0.3068403908794788,0.3416601255886971
"16 GB, AMD",Processing & Multitasking,0.1027542372881356,0.7870762711864406,0.06885593220338983,0.6701030927835051,0.8513826643171317,1.0,-0.012019489729962654,0.6454250529661018,-0.16286531034273027,0.08387096774193548,-0.5493665692157768,0.3787931345478764
"16 GB, Processing & Multitasking",DDR4,0.2341101694915254,0.871822033898305,0.17372881355932204,0.7420814479638009,0.85118455270696,1.0,-0.03037359056305655,0.4969707106749928,-0.1858499440397144,0.18636363636363637,-1.0121910175386102,0.4706762039332978
"Gaming Laptop, Windows 11 Home",DDR4,0.06885593220338983,0.871822033898305,0.05084745762711865,0.7384615384615385,0.8470324329376578,1.0,-0.009182661232404472,0.49009222333001023,-0.162441687344913,0.05714285714285715,-1.0404322949777485,0.3983923731189831
"16 GB, Intel",DDR4,0.20233050847457626,0.871822033898305,0.149364406779661,0.7382198952879581,0.8467552626389215,1.0,-0.027031788638322313,0.48963983050847465,-0.184927300363882,0.16151202749140894,-1.04231751114188,0.4547721590656072
"Gaming, Gaming Laptop","DDR4, Intel",0.20233050847457626,0.614406779661017,0.1048728813559322,0.518324607329843,0.8436179815851237,1.0,-0.019440354783108307,0.8005250552689757,-0.18856875401378023,0.14732142857142858,-0.2491801392324952,0.34450713125112836
"16 GB, DDR4, Windows 10 Home",Intel,0.11652542372881355,0.7129237288135594,0.06991525423728813,0.6,0.8416047548291232,1.0,-0.013158485349037644,0.7176906779661015,-0.17561779242174647,0.09205020920502091,-0.39335793357933607,0.3490341753343239
Gaming Laptop,"DDR4, Intel",0.22139830508474576,0.614406779661017,0.11440677966101695,0.5167464114832536,0.8410493317934334,1.0,-0.021621839988509056,0.7979107232757174,-0.1953207363555268,0.15859030837004404,-0.25327304274672696,0.35147665401748884
16 GB,"DDR4, Processing & Multitasking",0.3061440677966102,0.6747881355932204,0.17372881355932204,0.5674740484429066,0.8409662507536951,1.0,-0.03285357117207699,0.7518898305084746,-0.21417441494692638,0.2152230971128609,-0.3299820790550365,0.41246543866415347
"Core i5, Intel, Processing & Multitasking, Thin and Light Laptop, Windows 11 Home",DDR4,0.07097457627118645,0.871822033898305,0.05190677966101695,0.7313432835820896,0.8388676302569776,1.0,-0.009970419778799193,0.4771068738229757,-0.171333256199622,0.0582639714625446,-1.0959664487479948,0.39544077909359643
"Core i5, Processing & Multitasking, Thin and Light Laptop, Windows 11 Home",DDR4,0.07097457627118645,0.871822033898305,0.05190677966101695,0.7313432835820896,0.8388676302569776,1.0,-0.009970419778799193,0.4771068738229757,-0.171333256199622,0.0582639714625446,-1.0959664487479948,0.39544077909359643
"Intel, Laptop",Processing & Multitasking,0.10911016949152542,0.7870762711864406,0.07203389830508475,0.6601941747572816,0.8387931372420914,1.0,-0.013844127046825624,0.6266041162227605,-0.17744696152463144,0.08740359897172238,-0.5959039752692842,0.37585751806504725
"Everyday Use, Thin and Light Laptop, Windows 11 Home",Processing & Multitasking,0.08050847457627118,0.7870762711864406,0.05296610169491525,0.6578947368421053,0.8358716441170221,1.0,-0.010400208273484618,0.6223924380704043,-0.17597022860180733,0.06501950585175552,-0.6067033254778732,0.3625947439257633
"16 GB, DDR4, Windows 11 Home",Intel,0.09427966101694915,0.7129237288135594,0.05614406779661017,0.5955056179775281,0.8353005993622384,1.0,-0.011070139686871594,0.7097163370998116,-0.1787785429503444,0.07475317348377997,-0.4090136406982049,0.3371287376663272
